8.729825182052294297e-01,3.249333279325816171e-01,2.608026129867374032e-01,7.061645050501557108e-01
1.188761463310568645e-01,9.369029880141025446e-01,7.786544113621475249e-01,2.393681586600833189e-01
7.340313770926915060e-02,5.843497007979552293e-01,8.110976555548111699e-01,9.023987466845023730e-01
5.884640644046269520e-01,4.442452642682028219e-01,4.404685041412629842e-01,9.893097206513475905e-01
9.396406383258952832e-01,2.097434546052258098e-01,2.205294066179387946e-01,9.802212772667882046e-01
3.117472485106101421e-01,5.590767236614336833e-01,6.320222264014178082e-01,7.869020778080597633e-01
9.958645250622284451e-01,1.982403696704387597e-01,1.878296761385108704e-01,2.400660755719161710e-01
1.171924223394071873e-03,6.431165616805758489e-01,8.689390942440892163e-01,9.631483061297294590e-01
5.513237905408190365e-01,6.391271984925337435e-01,4.667641931850861070e-01,8.935076667672459116e-02
1.397118530222323241e-01,9.505656521622336541e-01,7.626343692047503620e-01,1.726900382359235486e-01
3.718324068571148278e-01,6.338874734516916076e-01,5.894777824112540365e-01,3.272006678778025535e-01
3.667664035433833569e-01,5.560853711376767539e-01,5.926740414438241844e-01,4.203122242268261810e-01
3.252396800555252820e-01,2.200476032365248080e-01,6.196830383277082133e-01,5.248039112130256090e-01
7.602902225101024758e-01,3.360250209203208827e-01,3.301278283612116837e-01,2.612432816688129433e-01
6.179400681781610505e-01,3.817104271777779223e-01,4.210048422806139667e-01,5.245855965994817849e-01
7.509851133902269993e-01,3.789928576115664804e-01,3.361310075563768707e-01,2.348597678981485526e-01
6.128451821805870336e-01,2.541048010537465540e-01,4.231160281348028684e-01,8.449493404941283980e-01
4.472528899176733130e-01,5.302631383816392985e-01,5.362382090353896569e-01,3.701192357992097448e-01
1.735901490100705269e-02,5.885330827147010613e-01,8.559699978266113174e-01,2.001885751369660293e-01
3.953070333277780568e-02,5.780250966576223615e-01,8.381403715951977196e-01,4.862692082710080577e-01
6.529187954955334439e-01,6.354263224086379447e-01,4.000295371135353939e-01,3.180890149327053606e-01
2.993406822299388148e-02,3.755876433971229167e-01,8.440743666360022157e-01,8.975419380550027082e-01
8.001333539733879174e-02,7.907207125505612000e-01,8.076301286617699748e-01,4.090224095851416330e-01
6.400940823923267908e-01,1.750599371952279437e-01,4.050792929737251358e-01,6.520813922696538922e-01
5.856527468055825469e-01,6.566412349071767407e-01,4.438779722136079187e-01,6.056376934358161934e-01
4.009424437486718840e-01,3.266202445113168817e-01,5.668502318479400337e-01,7.921782136797820284e-01
5.265885282924585020e-01,5.444570071182832649e-01,4.823116331601679518e-01,1.114471955018696003e-01
5.603010232953773428e-01,4.510778274693080236e-01,4.593585173143732714e-01,4.770105388445107786e-01
5.631306484542009105e-01,6.286167252291863239e-01,4.587337407931487698e-01,5.571318175894837132e-01
2.247117699760747545e-01,6.956223429916911227e-01,6.964893719906917191e-01,6.717987291331681821e-01
6.469357573353861079e-01,5.957093461966422865e-01,4.035059020251926531e-01,9.142286832417938491e-01
8.725852515438945467e-01,3.530069197529254743e-01,2.611267355144434865e-01,8.791815986267241811e-01
1.823069426021398098e-01,4.806567332906567791e-01,7.268364484248966972e-01,5.329270994310145726e-01
6.418873795216408773e-01,3.509598295493456255e-01,4.053855743670441991e-01,3.692037329491877906e-01
3.682385239205893668e-01,5.584627823858925311e-01,5.918177565472436674e-01,1.815598808555721200e-01
3.629440601326310301e-01,7.462167971507918107e-01,5.967853236566537101e-01,5.049423827087184957e-01
8.100646055644857846e-01,3.714419090413195179e-01,2.994042283646092262e-01,1.780297926956463384e-01
1.252816896978408701e-01,5.281111970115628385e-01,7.706312014735720028e-01,4.587552027323276715e-01
2.430978146020842112e-01,4.269586215600575940e-01,6.810840950930016069e-01,5.987378166075921770e-01
6.325548750753704486e-01,4.111911222696747470e-01,4.117539968449550614e-01,2.089504114145162572e-01
8.904277826240529770e-01,2.561183824806554377e-01,2.501232904485254371e-01,6.429568679891966010e-01
3.047223556110668641e-01,6.335822370638047873e-01,6.373811379989521297e-01,8.738403053734467019e-01
8.597244602204191510e-01,6.211736001702844456e-02,2.674071363967586157e-01,2.667761708245192098e-02
4.294702213565843030e-02,8.407446325158993705e-01,8.373023756384477823e-01,2.922871799783827162e-02
1.787863783879364843e-01,6.375943527982209647e-01,7.309281543547727633e-01,1.852769872618039160e-01
7.863914099246062106e-01,1.266925600300425336e-01,3.122312449725013206e-01,9.450528901956389838e-01
5.947181572916959702e-02,3.294157553218310941e-01,8.205662928066377315e-01,5.929145338945515098e-01
3.708786883792868916e-01,4.103192284433494486e-01,5.885432041958477134e-01,3.233921447511318714e-01
2.212365517831449135e-01,6.229778908513816660e-01,6.988599413094519486e-01,4.793638153690733539e-01
5.457535365025606433e-02,7.699336323898905432e-01,8.276807991798489361e-01,1.785583074765103029e-01
9.723726836181687538e-01,4.148158251517703454e-01,2.029809050390916636e-01,2.710569404155712681e-01
2.304510298871650931e-01,8.846460731815182221e-01,6.936871990795949738e-01,5.412237166114172160e-01
6.704736421950446834e-02,7.918342455704063809e-01,8.176019041109270358e-01,9.877617497131970792e-01
8.913205251981454191e-02,7.451835956325159049e-01,8.002839821581568813e-01,6.451189445699934133e-01
3.913419647392841205e-01,5.377936570982152498e-01,5.751792924611567326e-01,6.735201918632344187e-01
7.542320045842062504e-01,2.732861561995983402e-01,3.333686515794859750e-01,9.549634714172138272e-01
5.904603842758335830e-01,6.773893207787022863e-01,4.407433585672141385e-01,9.387874944942284916e-01
7.125999768457674799e-02,8.357424644576372241e-01,8.145506036238198133e-01,7.794940738708904249e-01
5.136919353081098594e-01,6.611657033263838024e-01,4.920420277072505288e-01,4.030426318285045273e-01
3.763371573546555049e-01,6.285074669660566382e-01,5.859823159699157902e-01,8.932909348656856707e-01
1.800349017080568603e-01,4.753957295334845234e-01,7.286411104929041427e-01,4.457151980392848323e-01
2.064962039317966846e-01,2.407334997815273603e-01,7.070981984471135240e-01,3.651495604151174801e-01
3.127183663566107663e-02,7.626817738907465394e-01,8.460385143966444588e-01,7.890873495927057668e-01
3.534776970799354823e-01,6.504870085073957142e-01,6.025719408449614622e-01,2.539719709266897718e-01
3.213045053218750446e-01,2.042391577289670579e-01,6.223912427954491067e-01,6.571219197908059195e-01
7.080396522372169876e-01,7.491566424445142980e-01,3.656799698097336071e-01,7.712102700537797340e-01
9.348612898936853322e-01,2.797427843542884540e-01,2.238141679177653720e-01,4.340822194691453806e-01
2.363730078037813709e-01,4.005742408229721607e-01,6.858649467285250489e-01,8.978422118845497124e-01
3.738730630395931120e-02,5.295751041242315882e-01,8.395470285009123401e-01,7.405091465059183697e-01
3.010793932530133610e-01,6.054015514300182810e-01,6.400450181511553316e-01,4.768660841340561229e-01
2.100004868168882100e-01,4.062368788160481969e-01,7.055497696380799155e-01,9.727863150442498386e-01
4.732251735986029439e-01,4.532273498556849134e-01,5.181606198298644994e-01,1.709952695754285434e-02
1.913952978896609758e-01,6.878116119668618023e-01,7.214711818589472081e-01,6.842235505734803880e-01
2.458265220053527655e-01,6.615894685438423739e-01,6.808549373205599053e-01,1.472477407231090329e-01
2.356478966873696845e-01,6.633428405482384438e-01,6.883565527100893311e-01,2.854801261319054317e-01
9.783915906563250831e-02,9.548656139423135070e-01,7.949781137298578271e-01,5.090325645729032455e-01
3.193808475112304146e-01,5.638671540609920818e-01,6.266379142180275030e-01,4.023857641286407993e-01
2.037614208744692734e-01,5.394653810137546301e-01,7.111139565388235884e-01,1.786643516799168996e-02
2.290953506204486678e-01,8.971065686615515844e-01,6.947205276830238363e-01,6.017336179147816377e-01
7.528298749451949323e-01,5.085022847153465309e-01,3.360701167687272228e-01,3.306232560861110947e-01
1.786810984639389810e-01,4.594484843595669221e-01,7.296694124645728419e-01,2.155796771034014236e-01
5.598552353700773088e-01,4.686219761319481147e-01,4.594667716987628214e-01,9.958126959186701654e-01
4.409490622025883377e-01,8.007335471964649454e-02,5.374247584814070278e-01,7.184130445126910569e-01
6.842800244455156111e-01,3.590979910752948312e-01,3.780544014384493168e-01,5.494924829438307956e-01
1.598502600722697120e-01,4.804219637134914955e-01,7.439595530888465369e-01,3.693665117606771964e-01
4.067219935710830736e-02,3.520851154482356193e-01,8.357479007779244906e-01,1.638041273487214622e-01
7.950151536664117335e-01,3.546670198098641480e-01,3.086109537389067903e-01,1.354234003076070225e-01
9.774984090264401404e-01,6.211717480125167334e-03,1.970767937943327386e-01,4.682150180158894948e-01
5.720480707136069709e-01,5.720808004487393239e-02,4.487330270319391801e-01,1.988942802026507084e-01
5.749712708674328265e-01,6.159672849544701734e-01,4.507020390176429414e-01,8.688262992977862087e-01
5.146047824447091967e-01,5.441909987087628631e-01,4.904307008142991253e-01,1.950518471365769169e-01
1.570079325427600758e-01,7.675603402885518012e-01,7.479286149513865167e-01,5.776327944128043512e-01
6.585395282474073575e-01,2.179788180734317793e-01,3.934799642674383646e-01,2.128405330900370318e-01
4.491568760073338940e-03,8.010024939976240210e-01,8.678588278899441733e-01,5.473525740259282957e-02
2.723604946118284853e-01,8.564458083969415103e-01,6.626860000682056606e-01,3.229365207339996990e-01
1.922062741989746804e-01,6.263933158333128137e-01,7.206339176742411201e-01,5.927367239248537700e-01
1.701073897830329695e-02,8.297531672005550307e-01,8.576801577912999131e-01,8.224037337463148134e-01
5.801759037610407788e-01,2.927712178904884333e-01,4.449460473687610329e-01,7.624309199417111937e-02
1.252413001484747324e-01,4.975355849703488875e-01,7.704929544328285029e-01,6.016971790982675872e-01
3.115132861376840312e-02,8.221181206123434615e-01,8.464754605812531141e-01,5.266533181564779786e-01
4.109842036319276137e-01,8.091417208983914255e-02,5.583628094147499166e-01,5.199457456171121539e-01
5.520244474004400992e-01,2.787245932828468220e-01,4.633757602554261501e-01,8.922242270486991922e-01
5.083140796433479602e-01,6.631513505308439527e-02,4.912528873689695486e-01,8.393103555027483509e-01
2.975387152006625513e-03,8.445601188620324162e-01,8.692587065525391177e-01,4.398087920526925210e-01
2.196308227712755745e-01,4.964554517822980517e-01,6.989108454496497647e-01,4.365105413202573503e-01
5.319561874823098835e-01,4.793711954850538026e-02,4.753638706504472178e-01,5.828792928700099463e-01
1.936632047362624176e-01,5.185224105375382253e-01,7.184376827195629867e-01,6.424331015641324694e-01
1.970763572872254454e-01,3.062821203657249969e-01,7.143404054367388234e-01,5.945982226575354801e-01
8.470048636547639065e-02,8.063936528211343990e-01,8.038741748748193805e-01,6.658144165946564552e-01
7.602428528903437677e-01,4.036972802839127183e-01,3.303935046355845895e-01,2.375342526008338284e-01
8.518110756107124537e-01,3.064237146050831639e-01,2.734354433166928944e-01,9.949133857394665270e-01
1.005303953616846213e-01,3.421181581025269924e-01,7.884995097839597733e-01,2.396366381639415954e-01
3.770901894218408046e-01,6.369861668121077347e-01,5.856052147751921177e-01,6.971550763786161786e-01
3.168730505864669755e-02,3.808703571070121141e-01,8.428946506154193496e-01,4.387451089832137274e-01
7.287071040876398342e-01,2.977957550884137716e-01,3.496062459358110219e-01,5.909799613822163122e-01
9.384429783885406273e-01,2.568907017862815390e-01,2.215136782488136280e-01,9.186516955126535766e-01
5.376580375447748139e-01,5.403096918140237737e-01,4.746385052429633045e-01,8.132531103014943863e-01
2.181871804170554818e-01,2.791460808164459850e-01,6.983145179510067413e-01,8.268451798070177716e-01
9.350912367755489507e-01,4.210590099258166852e-01,2.247875476335645661e-01,5.963544911148910277e-01
7.623688394150112124e-01,7.488801203878219237e-01,3.316286915976779381e-01,4.630973394512462593e-01
1.827744267814179757e-03,5.514692553643714135e-01,8.682681924773663074e-01,3.964133257035488134e-01
2.933944074691592352e-01,4.472663231673785211e-01,6.441901589497677216e-01,7.302176044937513932e-01
2.958550883943236731e-01,7.966034111559876507e-01,6.450538362924099767e-01,9.873343149801778740e-01
2.377274745116234600e-01,5.972848979974829664e-01,6.865521702619048483e-01,3.082054439141415636e-01
4.062408797575288166e-01,5.024346630336498087e-01,5.646636056612746035e-01,2.940208000482386064e-01
1.972804593721481092e-01,4.475530823613091957e-01,7.155338702051091682e-01,2.348724819545053299e-01
7.546598458826134781e-01,5.893128308553339245e-01,3.350654858204709097e-01,7.152708034019679140e-01
5.799492801887830007e-01,4.667562356273191604e-03,4.432761465033677739e-01,2.507468490721487808e-01
7.586555100413148178e-01,4.152290786109879006e-01,3.312182093161413210e-01,8.464059519626228045e-01
3.343986986745492995e-01,6.501081370213120936e-01,6.163041496403203201e-01,2.173636420860450835e-01
3.345518576721598913e-01,5.495899844321023853e-01,6.155988650407571150e-01,7.089751522521454685e-01
4.609884800753421552e-01,7.020108315947478639e-01,5.280501044213966599e-01,7.385066330333065476e-01
4.638133218313429951e-01,1.288935220675127558e-01,5.218702626699136538e-01,6.459203564345876725e-01
5.207574230604467003e-02,7.468940431622217435e-01,8.296521916259751439e-01,1.099662305347078317e-01
2.891752239639816535e-02,8.595027826194669984e-01,8.482105064146310269e-01,9.362824644011233932e-01
8.095170206138860847e-01,5.643754776372172932e-02,2.976719065713823165e-01,9.198978538156229456e-01
6.026993109464776621e-01,5.176138726335356433e-01,4.315758803542326660e-01,3.851033318446456244e-01
3.078696129870981402e-01,8.431985851144238042e-01,6.367511796357621101e-01,3.366707138029744750e-01
7.524697212501259003e-01,3.652591803383632985e-01,3.350322391515141440e-01,6.290526653562745762e-01
1.073653245217641161e-01,7.022807879567645184e-01,7.860133097469225172e-01,1.581664912867252748e-01
2.721981769712484844e-01,6.942214029710870316e-01,6.613873186115124536e-01,5.114128920920200105e-01
6.250456883966781785e-01,4.022912769673465672e-01,4.163732981989765047e-01,7.931770225383740769e-01
8.556738047406842185e-01,6.655113482829876359e-01,2.740296429756715613e-01,1.708855004890708629e-01
1.063404372893378413e-02,9.951619264138429344e-01,8.642108615099960423e-01,6.154098658022711943e-01
3.139967928502548911e-01,6.581967599484180864e-01,6.309325079512324574e-01,3.753025994581503100e-01
3.510082992221626452e-01,8.076661692363171774e-01,6.054340954438854894e-01,9.414754583850388769e-01
1.669183503981447325e-01,9.287975911932105921e-01,7.418099172120197204e-01,9.034958033352968876e-02
1.535816157522954528e-01,5.176188291500329886e-01,7.486666875270551191e-01,9.074102544147912841e-01
5.990327226508069813e-01,6.117877044206404547e-01,4.347801584040047462e-01,9.728268380525961767e-01
1.720543780981996229e-01,5.588327496771979819e-01,7.348282448901555242e-01,8.495905501977882857e-01
3.436946031667678647e-01,6.139248098124463482e-01,6.091317930737469855e-01,9.798342651682033777e-01
7.689029688365628390e-02,5.406943832167072639e-01,8.084028809984031838e-01,3.436469803468185646e-01
1.641568032138480127e-01,6.879076393706426984e-01,7.421524981431935064e-01,6.700085515064760910e-01
2.923713866166013919e-01,3.987467849807369014e-01,6.449145365887957171e-01,2.622537898866562078e-01
4.010725027972099621e-01,3.536043746236243734e-01,5.669925866259261094e-01,4.431952706947089315e-01
6.965842478308851282e-01,3.690912777979340476e-01,3.704635930625093110e-01,4.754056460338984547e-02
2.189721873776856453e-01,2.469457000038353944e-01,6.977249953185020725e-01,4.996911678526166356e-01
4.341597770232906162e-01,7.553626746088336619e-01,5.469657763774498083e-01,2.523273279125688440e-01
1.066577367837531209e-01,6.865930301651970158e-01,7.863595606632879376e-01,5.646731898590088283e-01
5.198833831033631281e-01,5.220033722119126196e-01,4.867224967823416959e-01,4.160146617488316156e-01
7.305354128563734672e-01,2.795083417826030869e-01,3.482434871358591755e-01,9.950248084737145504e-01
2.329733114053210707e-01,6.451093496221836920e-01,6.903021290258053444e-01,4.081168474209022623e-01
1.892286274320975348e-01,7.520351286044586470e-01,7.234274868396968206e-01,4.477028717831701421e-01
5.518274608951564408e-01,5.133996404871018493e-01,4.652437482196857266e-01,3.957910816570009982e-01
6.171447203166114948e-01,6.263727332229904743e-01,4.229671308879292546e-01,9.166506393929658714e-01
7.567799600119147208e-01,1.162857044220337310e-01,3.305380567388104818e-01,9.742026682137563398e-01
4.084095055142956676e-01,1.185075583164506008e-01,5.602057624840446337e-01,7.382608669575403404e-01
2.377789832854746155e-01,7.292147653306336741e-01,6.870204627233000849e-01,3.344781268530363505e-01
6.663208394606486840e-01,4.050400714148894021e-01,3.898221783139478314e-01,6.109388981832998278e-01
1.517456480704094668e-01,7.735429017944337460e-01,7.519984877433230075e-01,5.449509009562907291e-01
8.184075598106828053e-01,2.666870782931134443e-01,2.939085566548763628e-01,8.285379545931698120e-02
7.721975706302610654e-01,3.836583481391880324e-01,3.228860905741525178e-01,1.237910829115745348e-01
9.593289115568900405e-01,6.337490300660898468e-01,2.119626216882520842e-01,6.262665751764195932e-01
8.268833615655962754e-01,4.650634107251225835e-01,2.899282320732147755e-01,8.164937449552958082e-01
3.574560721268760233e-01,2.165902576350070274e-01,5.967522282814309298e-01,1.146607628959505631e-01
5.792849143728318051e-01,4.724799757501385589e-01,4.467178131367441907e-01,7.178047819360380277e-01
5.161070107765011183e-01,2.351568983424810466e-01,4.873412421099865277e-01,6.112060212739560683e-01
9.426877926822099241e-01,2.511414017304439139e-01,2.191629522101480321e-01,3.091560683967496947e-01
2.045069350832906530e-02,8.379298192464472717e-01,8.550628415548492400e-01,3.280503748919694762e-01
1.714120832851542819e-01,4.468447773276151835e-01,7.349152539086128977e-01,6.333477035729965232e-01
7.336253427624784829e-01,7.358950105289203680e-01,3.496110522428705347e-01,3.130545520082094191e-01
4.774387939876231779e-01,6.886543131006617191e-02,5.123113651250027489e-01,6.614717069088201784e-01
7.116016477650712879e-01,1.172543147136601016e-01,3.590691509209298360e-01,7.481845355395231323e-01
6.386263682756823101e-01,4.100790117481765140e-01,4.076391447854873507e-01,7.595224590827105438e-01
6.474265905268370425e-01,6.275672021803855305e-01,4.032841966345144802e-01,9.413989792033270465e-01
1.552072964127763632e-01,6.618569700258316590e-01,7.489161852215484583e-01,3.479248254603801715e-01
4.027591126231856999e-01,4.160044278077352220e-01,5.661849766876996259e-01,1.536219673318162116e-01
4.771407749089919825e-01,9.267633818603464579e-01,5.184109784467191284e-01,8.819797881107053206e-01
6.716078108359790910e-01,4.595492707407093369e-01,3.865977617802155986e-01,6.031408527824315691e-01
1.622649545830912032e-01,6.767901374948971371e-01,7.436627093115057985e-01,6.637447928136980257e-02
2.801699849547620857e-01,4.792962029101495158e-01,6.542090521287193816e-01,1.449175489701266528e-01
9.936318645262852689e-01,2.019664087291562771e-01,1.890775653410268764e-01,7.076154942140580051e-01
9.248314987110385355e-01,4.603507897179371922e-01,2.311915048176161336e-01,1.069609797812898222e-03
1.847469685481281099e-01,4.597425730233024033e-01,7.251179161391857475e-01,9.306352715254506691e-02
8.778168338112477542e-01,4.812354658805795271e-02,2.563237470840402654e-01,4.544216763065065390e-01
9.516265927105342914e-01,3.147568096250919489e-01,2.141761613087133642e-01,6.384205659466951621e-02
1.926538002597981136e-01,7.853565035364584723e-01,7.210244917054489111e-01,3.120137741087890548e-01
4.178278466481258335e-01,6.261847716316661927e-01,5.570927085075161322e-01,4.479404820620480066e-01
9.599894682419828351e-01,2.924917851972134164e-01,2.090193482209213305e-01,7.201637449518302203e-01
3.361545929599738525e-01,6.744606853587296058e-01,6.150486010381378543e-01,3.341708875023308156e-01
3.456108417173803238e-01,3.733872794822962193e-01,6.064400369673391689e-01,1.972369574313626028e-01
9.736937309506225047e-01,1.280587020982137947e-02,1.992737526450665819e-01,7.629774752417646244e-01
9.127371969059855372e-01,4.804050049761111052e-01,2.382291641419828632e-01,9.052137466615097772e-01
2.125786967240795855e-01,2.548883428114929184e-01,7.025126566093606861e-01,5.864095437069376526e-01
